publicAddress,cluster,feature1,feature2
0x113b84cda038587f0e7a5e6bdb74cb03cfcc4f23,2,0.9637987089296894,-0.8160067858644132
0x11b9b759d5817543dbbe0b011429c8346e7d220e,2,-2.1781320397205164,-1.3679803989242447
0x11cc2d099c210023e6e9cc73eef7e01d2cfc3bf1,2,-2.1781320397205164,-1.3679803989242447
0x11cd09a0c5b1dc674615783b0772a9bfd53e3a8f,0,-1.070339017073688,1.8363713374890975
0x121da5283045528c4792987a659d53eac597cf49,2,-2.1781320397205164,-1.3679803989242447
0x12eb8d122602f2fac0a1069a687f7fd0fdad378f,2,-2.1781320397205164,-1.3679803989242447
0x130b166d0866381ce580c0211de5ae0c4902660e,0,-2.1363893990107212,1.6743049350280523
0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,2,3.2500985066995494,-1.2206210674239073
0x14df32096f49f699744ee43f608bc6baba5c493d,2,-2.1781320397205164,-1.3679803989242447
0x150c1a37f58c976160e7933fc474dc8a5390ff1e,0,-1.9687099233345493,2.222923073999882
0x1602e644d80036ee566e7893bce6009fe63db47a,2,5.578220424551936,-2.8074960667250144
0x16a5332c43df0671b76bc99808c07dda871eb1b9,0,-2.0000769571334924,2.836464655410074
0x17296956b4e07ff8931e4ff4ea06709fab70b879,3,11.928955189400591,-2.77274971204834
0x17ae398aef4c0227601bb40675e81e08df4f59de,0,-2.122360891654341,2.3105720860770593
0x1832b6c9ccfc0fc0f685acad7392e3d791be655d,2,-2.1781320397205164,-1.3679803989242447
0x18b057d9139aabd393e3e604778cfdbacf23f488,2,-2.1781320397205164,-1.3679803989242447
0x18bf1a97744539a348304e9d266aac7d446a1582,3,12.604466091695217,-0.17550357166502126
0x18f770b020f583e44010984740003c6aa3699a6d,2,-2.1781320397205164,-1.3679803989242447
0x19046ee4e8e784e53189736588df138336ab8776,3,16.059932989071534,1.4621237022379268
0x190473b3071946df65306989972706a4c006a561,1,17.72448959015681,-0.02962350466449892
0x19d085e5e5c75a728a3c6e7e5d23f1bd3cde02f7,2,-2.1781320397205164,-1.3679803989242447
0x19d623106aa9da781958b360aaf971dcb7c2dc6d,0,-2.0311465060918508,2.802066431782654
0x19f94112c8895e29416488395ab354d186bba9e7,2,-2.1781320397205164,-1.3679803989242447
0x1a1f16a7e365e25870bb2059d46bd8f31cbfda1b,2,-2.1781320397205164,-1.3679803989242447
0x1a385157cb63319218c12a34dd3e42772b1625e4,2,-2.1781320397205164,-1.3679803989242447
0x1b25a971e03fa7f138ff3948f934d027c862a6e8,2,-2.1781320397205164,-1.3679803989242447
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,3,16.934678317944567,-1.5844285076291054
0x1b6e18c3ea54e642225c65018e7379e52d9c7880,2,-2.1781320397205164,-1.3679803989242447
0x1bb76fa4d8075ba041da9e7b99dd319df1ee8243,0,-1.8224138193511727,2.6318677766872924
0x1c4e90fc8bdade442aed58f8011db5a17a2e7199,0,-2.002199502595002,2.9798781227103754
0x1c6688b239701f2ace402488de5ee09e88c321c2,2,-2.1781320397205164,-1.3679803989242447
0x1cab094a72631a1f657dc934faf8d39797fd111a,2,-2.1781320397205164,-1.3679803989242447
0x1cabc3e62e0527cbe09917f5ca8e6d9999502d82,0,-1.9458079812172777,2.6751777530849825
0x1cce3542f15bd8d9a768b7d534daaf0484c200ad,2,-2.1781320397205164,-1.3679803989242447
0x1d0f6a5f3c1d50ef16d03ab1c00352274cba8481,0,-1.5737809952116968,1.7528207262239992
0x1d6950d9df100d7a848786465bf98b255a78fd70,0,-1.9562996338021843,2.801575644547825
0x1dab8da475acce5ef82dc6a0ab21cf758f18a8b8,0,-1.8488810237220936,0.9335653403737257
0x1ddb807fd7df01e7840ebd138f59384c3e45af4d,2,-2.1781320397205164,-1.3679803989242447
0x1e11136a206946842864fe0df0b44b0174564369,2,-2.1781320397205164,-1.3679803989242447
0x1e782c41e14c8c174b34994002c96ca30e3d6ce4,2,-2.1781320397205164,-1.3679803989242447
0x1ed5b02e91a6562315239d741111e48903a1267a,0,-1.9321512876463096,1.9109955021391993
0x1f99b2df41969c0b88517b55bf0426dd2ecf977c,3,16.801741760705568,-0.5723302132239397
0x1fc52abbc9ef71040cf849a366ae32ea9802408d,2,-2.1781320397205164,-1.3679803989242447
0x1fef78164e715fbe63edac5f5bfdff48ae345a80,0,-2.063879400779657,2.8850574456704194
0x20be6188fb5ffc6c8bf8dc8d9e865b6ffcb9d1d0,2,-2.1781320397205164,-1.3679803989242447
0x20cad8524b79e14b1e682aedda4f85fe8f63a3cf,2,-2.1781320397205164,-1.3679803989242447
0x2142bcaa4b3e36634e7082c36364254de7c17bf1,2,-2.163955117014697,-0.912923266901093
0x2165ecc0c8c9d1efd33ce20017c0f811ad9d820c,2,-2.1781320397205164,-1.3679803989242447
0x225bc778ff20a3b50a06e9a2ffadf7ccd5d7728e,0,-2.157181109176267,1.2952965259944715
0x22aa1f4173b826451763ebfce22cf54a0603163c,3,11.20557290226127,1.686139314128033
0x22b98bd46a95ba46a7d53845b3ff252c15b5870f,0,-2.0152716405983853,2.806626032138563
0x22b99210a42dbd3e4ac09f8c9cd3ba8a12a3e2ca,2,-2.1781320397205164,-1.3679803989242447
0x22d877d019b77d3fed10709c8bf9b519b171c336,0,-2.130216143020119,2.534196982347446
0x2343c228d0d4974e0827db3ab07572979f26c09e,3,13.786684151866012,-0.27811267077722046
0x238fbe42ce7769f80e5d18d795b9e68ceaa6365e,2,-2.1781320397205164,-1.3679803989242447
0x248ce1952fc3db825e215ceb9716b97f90bbc03b,2,-2.1781320397205164,-1.3679803989242447
0x250b77a19f7470700f6a24a77e4b5e742bebcb27,2,-2.1781320397205164,-1.3679803989242447
0x252c90f39adde03a89941c5b52ab90552ecd4d0a,2,-2.1781320397205164,-1.3679803989242447
0x25cc275cfe3cce1700e816e00d4cd1f60872038a,3,14.930588629238182,-1.23183868530528
0x25e6bc33060c1fee8e08532d0c1c32c4cbf10e2c,3,13.72844236599137,-1.0717056507841254
0x25ef8a586af0b7a9897585d68f675e11f94e27ab,2,-2.1781320397205164,-1.3679803989242447
0x2632807f5a0b495a7afed961ab126c1661af2318,3,13.42184067508939,1.8878447348910323
0x26f69926df1b49e711af333a016929cd03b8385a,2,-2.1781320397205164,-1.3679803989242447
0x2726e7748f6c2de185b86556c61b26b6a446c249,2,-2.1781320397205164,-1.3679803989242447
0x273de0d6ea21fb09c6921dc13e8ed93443f556b2,2,-2.1781320397205164,-1.3679803989242447
0x274af8fc6f6322648a7d5b77697a9f03ef93a8ed,2,-2.1781320397205164,-1.3679803989242447
0x279952dd0a2f6f4e7ff84dbe23b4565e6ed0416e,2,-2.1781320397205164,-1.3679803989242447
0x27de2e1da85c867bbeb4dcd4075af6b8424a0579,2,-2.1781320397205164,-1.3679803989242447
0x28177b138fdec353c1da1858798c52ac0be0a0a8,0,-2.027191414209234,1.6484377144065219
0x28732605fbab2b5a19e3ceeb5f1ee248103a4195,2,-2.1781320397205164,-1.3679803989242447
0x28e1de0d1be8dcc43a589e459eab13d1e44732b7,2,-2.1781320397205164,-1.3679803989242447
0x294fd17c700331aad5cc480400050e1005d2c531,0,-1.0319318914021336,2.963565802307117
0x297903a7b4181fccb3a5673ef62a30100113b33e,0,-2.117596264777506,2.5912104709780595
0x2a23d0650db1c536e71aeb63ecd3daa0b52e66e1,0,-1.8651506263825304,2.842499489422584
0x2a26c459413bc498959d269ff15a2ff4c451b6b9,2,-2.1781320397205164,-1.3679803989242447
0x2abc39e3f34ff520cdea914fdff23d6f03b9f14d,2,-2.1781320397205164,-1.3679803989242447
0x2b0648f02205bae505ed50c96d34269014327d26,2,-2.1781320397205164,-1.3679803989242447
0x2b28950d07a765fb1452741c8655768ed32eade6,0,-1.9944671350159429,2.244246389421078
0x2bf8f3b0dd87aced3d5abeccbf1293fb6fbc3e6a,2,-2.1656055065318323,-1.110461587157457
0x2d8c3539bf1dc0b8ec173a31e42e699d5ca023ec,2,-2.1781320397205164,-1.3679803989242447
0x2d8ea9bcf57a8456085947ab4752f3f9104fc7db,0,1.5727172027141805,2.623432031875033
0x2dc4f473de71cdae3f1f22fd25397f49578fbb13,2,-2.1781320397205164,-1.3679803989242447
0x2e0848959e9f08989a46a173edade7a7778a4325,2,-2.1781320397205164,-1.3679803989242447
0x2e3bef6830ae84bb4225d318f9f61b6b88c147bf,1,0.9069121057351862,1.3486806409577143
0x2e7079b69947e40fd92ecc8bc74ccf7968bd3600,2,-2.1781320397205164,-1.3679803989242447
0x2ea5e9e452f85f55be47504153f25740a5f3d78a,3,17.830073034964606,-1.701943062661525
0x2eaba39265cd5a11fd5baee72a8a67c2dfcd5d96,2,-2.1781320397205164,-1.3679803989242447
0x2ef27b114917dd53f8633440a7c0328fef132e2f,0,-0.2256260039673902,1.8685408993362251
0x2f2588acd44253312b4a94bf6753be67514a5cc6,0,-2.0164109756941198,1.9937988321071374
0x2f8f5adb3a7ea90eb1dd0cd7d4df33736d235909,0,-1.9335209934854067,1.3635828374951384
0x2f9aa3ee2205351d52d08e682382f6143e304877,0,-2.072212948519522,2.8165629180749594
0x2fccc66ccc28fa29b86eee0bd0b1e95e00f620a9,2,-2.1781320397205164,-1.3679803989242447
0x306e8a592b72622c9b40128d1a60f06e17e066ee,2,-2.1781320397205164,-1.3679803989242447
0x3070feeafd678751c29171bacd0042fb370dee00,1,3.1037021168125243,-0.15415255696636432
0x3081f9e0e1bc984baf4ecfb446be17a733a58afb,2,-2.1781320397205164,-1.3679803989242447
0x30d5d30e43b6167a345f3d71d61673464e16d711,0,-1.9088424558883221,1.2824996366696626
0x3127e0d079e644526d5111687779bbbde8f8dd69,2,-2.1781320397205164,-1.3679803989242447
0x3131b71671380b6145067d3cfb0f2dec7d65ba6a,2,-2.1781320397205164,-1.3679803989242447
0x31d4dcc55abf901ace6e18188151113b9971740c,3,10.972840099969503,-0.8526298446288954
0x32707a8329c1da69a7af1cc1824ab90662c877fa,0,3.0286722101809143,0.8683830203288182
0x335c69b7bcabbf68edc44cf81234dbe451e57ad8,2,-2.1781320397205164,-1.3679803989242447
0x3391dadc80f5b4e54a1e32debfa39283b038ad7e,2,-2.1781320397205164,-1.3679803989242447
0x33f6ee932cea603fafd6854827259be172c91da4,0,-0.5764079323850491,0.7644732213773894
0x343f546d1cbad7ce1b2425d421191a636cb96623,2,-2.1781320397205164,-1.3679803989242447
0x3471884f189fd7c63fe8c83601d28ce0cc1b3853,0,-2.0888713123938882,1.5536170373665663
0x3474b429fd62caa34ee19ad7af89a7717262fa78,0,-0.3351384477758807,0.8478270214940249
0x34fc4134dc4956955164d8f7ec08d0f78955ac00,0,-1.7954310607166974,2.8244194007572743
0x3522ba9d3e34f34594799949cff7ca6c8a936cb6,2,-2.1781320397205164,-1.3679803989242447
0x354ecbe32dc67b194b4be7264c497a69b13e0698,0,-1.9226244407872823,2.2213559352605916
0x356d755219f883de0c2e60e43e65ae4569d7b896,2,-2.1781320397205164,-1.3679803989242447
0x3578b70559e7773ae5e45e7500f0f0ed49d4c8b8,2,-2.1781320397205164,-1.3679803989242447
0x35c2824bcde14c893d5a9a64a021057f6032e79d,2,-2.1781320397205164,-1.3679803989242447
0x35f1aa517efc0f7e5de34d7681e89fa67485d6d8,2,-2.1781320397205164,-1.3679803989242447
0x35fd7bb0ada471e8a02172652496269c86cb2b7c,2,-2.1781320397205164,-1.3679803989242447
0x361beddc8723862e5e574b64ce6630789ea050d9,2,-2.1781320397205164,-1.3679803989242447
0x36206bc0b8e79dbfce3343a4e9978373375a39ef,0,-1.780953972020322,2.558739463999811
0x367894907d569a9554afc4533e183073252362c3,0,-1.8542683146628332,2.1637946405743707
0x369fd35c35928b039302bd07ace0691b6d12d3a0,2,-2.1781320397205164,-1.3679803989242447
0x36d6bdac809826355078bb9b1cd0701faf1f2729,0,-2.002199502595002,2.9798781227103754
0x36ec6e7f516215767f02e35f24a3ac15cde2674d,0,-2.063879400779657,2.8850574456704194
0x375401dcf10e1385ea7114e6f1ac22104f1b56cc,0,-2.1474426914079308,2.3118199497301086
0x376412b355489890272fe48634eece98d0772305,2,-2.1781320397205164,-1.3679803989242447
0x3791eb1b27dd2234a8bc8d50ee34f9aba47a47c9,2,-2.1781320397205164,-1.3679803989242447
0x382cab376440f92d4943f8b47dd45645cf98be0c,3,17.084644038342464,-1.4826129971732194
0x386ea03773b0b22f8ea8d9d137b4504588b05da7,2,-2.1709645913650846,-1.1421307042696038
0x386f55fddbadf4920cc35920902215fe7ce94808,0,-1.7380336725129835,2.2043051249636787
0x38962d01b8d9a3b085f857502299f1e0dc87b373,2,-2.1781320397205164,-1.3679803989242447
0x3968ea698f93722fc0a49f36e2e0e75cea4bf3ac,2,-2.1781320397205164,-1.3679803989242447
0x39709063129fe3c86744c95c7120dbc8fed62ae9,2,-2.1781320397205164,-1.3679803989242447
0x397311cfdd3b71cf3c509c48421e30e13a15b1ab,2,-2.1781320397205164,-1.3679803989242447
0x39b52c3bdf8097227975189a39cc949488d249fa,2,-2.1781320397205164,-1.3679803989242447
0x39f7253a370e7d07e70dd60fc6a7d51806c0bda8,0,-1.30834590308373,2.663736298630243
0x39fb15fb1b75432400d694c2657c5494e8c3f2ba,2,-2.1781320397205164,-1.3679803989242447
0x3a010f5b4218bb3450b9879c555a3e5a25a15216,2,-2.1781320397205164,-1.3679803989242447
0x3a21763366d41dcfc2ec19c723583c21590a487c,2,-2.1781320397205164,-1.3679803989242447
0x3a6154998397441c7da755e93eecc2f2460be365,0,-1.8550922666277785,2.520471878061423
0x3aff5ae7a64450f96425c90c4ba928b9db8fbfc3,0,0.10798131690098334,2.532892624312015
0x3b162a6d106a088a91b385e488d8b867654ae1a8,2,-2.1781320397205164,-1.3679803989242447
0x3b25359018acbf4fd7d30c41ce13e756ad02214d,2,-2.1781320397205164,-1.3679803989242447
0x3b7336b6fb20ee9e8dc12cc909d0949f48162900,2,-2.1781320397205164,-1.3679803989242447
0x3bcf3da2d0a6d517a84118599fe6671e99e64e94,2,-2.1781320397205164,-1.3679803989242447
0x3bf053ca188be60e801fd9912118fa99979e7304,0,7.952250455140332,0.9524921344185807
0x3c5aac016ef2f178e8699d6208796a2d67557fe2,3,11.313857424958165,1.49187061471188
0x3cf690df86299c92847c5a261d8e6ef883f8f5c9,2,-2.1781320397205164,-1.3679803989242447
0x3d1846ea60001a3bc21438d76f3958422fe89adb,3,15.681490677997575,0.12768050381348764
0x3dc606ce9cca12196917a3267a8ae7008e018958,0,-1.2131817528932183,2.9381376375660078
0x3e63d6bf5dad192b12c469b68185687d512b8041,2,-2.1781320397205164,-1.3679803989242447
0x3edea247bc6eae810035bbffbb43975388dcb31a,2,-2.1781320397205164,-1.3679803989242447
0x3f205bebf5eb9ea67052a09b3f8557ac3db93294,0,-2.0856086597682637,1.5869064195276243
0x3f69813df36ad58529b715b11fce7cf767e373e4,2,-2.1781320397205164,-1.3679803989242447
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,0,-1.950815033233782,2.337411078702033
0x400e3ab48b2ccd2420ec04ba0ee9c94bb54a0b1c,3,17.905911996910998,0.6691924951922453
0x404cb2bf470760621cfdfd327122a6afe051e402,2,-2.1781320397205164,-1.3679803989242447
0x40a7ec747750c616edd79b4678606ab638ab2653,2,-2.1781320397205164,-1.3679803989242447
0x4149dfbe618d83c80b0d4d537a7827f3d537b45c,0,-1.8660599584643391,2.119066329579905
0x41602aadc350f661b706dc8724e90737f3f3ecf7,2,-2.1781320397205164,-1.3679803989242447
0x41d2a18e1ddacdabfddadb62e9aee67c63070b76,0,-2.0472630574013135,2.7662531141952535
0x42bf8c0ab6f5c3853edd9fe86a0284e20a4b6f11,2,-2.1781320397205164,-1.3679803989242447
0x433d2ca99578ac36c995399014c816fe5becc17f,2,-2.1781320397205164,-1.3679803989242447
0x437d6078336e7662bd7124f2be8e28a02e340d43,2,-2.1781320397205164,-1.3679803989242447
0x43c0ceb490150328dccf9d6f17404592d0a247ed,0,-0.39238148547006146,1.8287880116604627
0x43d3938ebd74106e2d177f9a304c1e9f914f2b52,1,9.601596113374724,-1.3907867781635084
0x43e962af9403db42e398a6350b55ca95eb2d5562,2,-2.1781320397205164,-1.3679803989242447
0x44438d0638769f60e125ae0095d07152d00b148d,2,-2.1781320397205164,-1.3679803989242447
0x446ce5ac4e932a8595ecdf2dc18a1ce827c686f0,2,-2.1781320397205164,-1.3679803989242447
0x44bfd564126b69490184dfe7b8c438d4ae0f6032,0,-2.1308476757712405,2.3907157219651154
0x44cf64c614c560cfe27360e4f8ccd535ae218a85,2,-2.163955117014697,-0.912923266901093
0x44e39471c19835ebf88ff7884571ecb16f3a83ab,2,-2.1781320397205164,-1.3679803989242447
0x45070ff4d0955a27749f372dcdbbb00ca8a868ba,2,-2.1781320397205164,-1.3679803989242447
0x452145228d08553a6f6cdca8b5aedf81c7192dfd,2,-2.1781320397205164,-1.3679803989242447
0x461462fc0a8c05ffb5b5fe2e82b3a3ab292db23a,0,-1.895974890389597,0.3533902864415225
0x461d8b387e53cb7179c8a553e9c1999e423a917d,2,-2.1781320397205164,-1.3679803989242447
0x46ae497dbf344292fd22a420ab4e5e58e97c9730,0,-1.931543038295797,2.119675667965668
0x46d303066059cd961e6a48e11877d81fc4364431,2,-2.1781320397205164,-1.3679803989242447
0x477c9e9e5a7724911da86f39fce6a0d2d5f0cc63,2,-2.1709645913650846,-1.1421307042696038
0x47bdcf47753fbd125ac7a6305f550eb0362617f8,1,15.774915051168273,2.0813880241270954
0x47e98aa12db2017295d33e94002521820442f827,1,14.115001829754789,1.1992659762725504
0x47f7ea0dd4418aa1cec00786f5c47623ac37ba42,0,-2.0170814493243,1.5095583459679252
0x4809453c254609f86393728336014f69dfc745dd,0,-1.369858199251078,2.0810135420168208
0x482686ce4355740f4f32671120fad40714ec411f,2,-2.1781320397205164,-1.3679803989242447
0x48271a35a137266344e55b01cff003c4a5db9580,2,-2.1781320397205164,-1.3679803989242447
0x48325a312d7d91ce9278d977cbdf7ffd7a14abd1,3,14.957183226701291,1.55537903220616
0x488f7fc5d3a5b508073500862282c2436ade0140,0,-2.0109070571799017,1.720532821807662
0x48cd090c9e8a9954b0955c8b87754031d90c4955,0,-1.5471982216300182,2.822831766717195
0x4911c3b721ce31a597971f9a64a329daa4e48bed,2,-2.1781320397205164,-1.3679803989242447
0x4996273fca99ec49c7f08b5ed43770ff31395e45,2,-2.1781320397205164,-1.3679803989242447
0x49d7515f1a5f18f662d8fab07c12dda19df28182,2,-2.1781320397205164,-1.3679803989242447
0x4a4b8037b5566ea110b06bdb7dc7e24a9677e737,2,-2.1781320397205164,-1.3679803989242447
0x4ae3f2bc17f55c0285e814dc9a9c66bcf64b12b7,2,-2.1781320397205164,-1.3679803989242447
0x4b2fa2a08231ca3b02fca438326a3bc31f828c55,2,-2.1781320397205164,-1.3679803989242447
0x4babeb5d53969f77e9165f2b21b455d8084f9310,2,-2.1781320397205164,-1.3679803989242447
0x4bca130d4d1387ec00705dc24e8eb63488136e71,0,-2.1204362476964227,1.1731242863351443
0x4bfe7b70c8af40b950d347c5699ad4e3041ea468,2,-2.1781320397205164,-1.3679803989242447
0x4c31412d604d0aa9a7c773f3ef0a65c22ae455f5,2,-2.1781320397205164,-1.3679803989242447
0x4c3402e8dc534a21b21509bf5c9739f92183a77b,0,-2.1308476757712405,2.3907157219651154
0x4c42de40af9713bc07a338ffc6d40bb57b54686b,2,-2.1781320397205164,-1.3679803989242447
0x4c894300dace47361f6d8c084f7295a2c26e094d,2,-1.6075578325760391,0.44394649477771964
0x4cec801df2c91c1780319afbab60cd645874821b,2,-2.1781320397205164,-1.3679803989242447
0x4cf100cce352029e726185980e4611de835d6c7b,0,-1.532753474451055,0.8075344785400901
0x4cf63894d10c12a6db4c07c3d064e845ce4ccb51,2,-2.1781320397205164,-1.3679803989242447
0x4d26bc95c771d1d0a5c5e76297c8f53ffe5f6c19,0,-2.1061703209306204,2.6115197676078905
0x4d88535301f606c534531415b8a7b3c5675c1fa3,0,-2.0391299520686545,1.891356292576268
0x4dd8b856934a7c0290aceea94979e529fc69e94f,2,-2.1709645913650846,-1.1421307042696038
0x4f54cab19b61138e3c622a0bd671c687481ec030,0,1.0670581604003742,2.737840747195073
0x4f5b9772bbab84c02d3ff034f05bcc42de58ece9,2,-2.1781320397205164,-1.3679803989242447
0x4f63b0a44fa6e95e784b713ff289a19cd4368c58,2,-2.1781320397205164,-1.3679803989242447
0x4f685b29514eed0c9d929386e86d9cd81981118b,0,-1.9725259112029763,2.3267155786736176
0x4facb92e4eba1b7c3f6889ed1afe55adcaf57f68,2,-2.1781320397205164,-1.3679803989242447
0x50cc0b9d3d8072c7f17d3a6df588a13cbb2bf684,2,-2.1781320397205164,-1.3679803989242447
0x5162728cc4d7d111400056925a1b3df82308bee0,1,7.070676716142578,2.665988762785895
0x5180db0237291a6449dda9ed33ad90a38787621c,0,-0.4900782266576869,2.7833114876071305
0x51d0a5cbe5666ad3eee303f0d16fcde9c5cd3009,0,-2.002199502595002,2.9798781227103754
0x51dac57bf6fdbdb6c327bc4340664762b75465e5,2,-2.1781320397205164,-1.3679803989242447
0x520a8ee6a79893108cdaab7a2cdcff314025151c,0,-2.034009009621485,2.790688083680253
0x522256099a6ee8a023286bd28a67ebde87eb411a,2,-2.1656055065318323,-1.110461587157457
0x52977dbd9ac55bb7c40fea6faf1509ed6367ed0a,0,-2.002199502595002,2.9798781227103754
0x52f6d6e1db786c8ce34a1c7bddeec27dfc231a16,0,-2.007308606411579,2.6075997344861586
0x5318f07a3a20a2f8bb0ddf14f1dd58c517a76508,1,2.360688175342272,1.425052105589059
0x533d1881892cf6f64a95277fe5b5d1e5fa62cbfb,2,-2.1781320397205164,-1.3679803989242447
0x5381ddf01be92199a21468c49cfe9b38904148f9,2,-2.1781320397205164,-1.3679803989242447
0x539629494be6b004d33d290e6243806750a3a2f4,1,2.803743301477521,1.3063284047034411
0x5452fb69e5190836818786e68c5e60f3c5b6c1ff,2,-2.1781320397205164,-1.3679803989242447
0x5468ce7e8da84b1df7ad4bf89fd2c0ab894c719f,0,-2.0366318140725244,2.8016758283908705
0x54b00aae51e8c8f022e420681da940ad08b780d4,0,-1.8386253193545414,1.7565413808818413
0x560b03b06ef02b24f994e470d949008cda5e1841,1,15.175337187654437,1.7752443017986343
